EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  90JS20080815,ISSS08,    78,  1,      4,2,20080908,   0, 73.2000,-174.1700,  132,     20.2,   0.8000,  32.0000,2,-999.0000,9,    419.8,2,     4.60,2,     0.10,2,     0.61,2,     -999,9,    7.710,2,    3.550,2,    0.480,2,    7.270,2,   1975.9,2,   2207.9,2,   8.0800,2,    15.00
  90JS20080815,ISSS08,    78,  1,      3,2,20080908,   0, 73.2000,-174.1700,  132,     14.8,   2.5000,  31.6000,2,  31.5820,2,    388.3,2,     3.20,2,     0.10,2,     0.57,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1916.8,2,   2169.7,2,   8.1400,2,    15.00
  90JS20080815,ISSS08,    78,  1,      2,2,20080908,   0, 73.2000,-174.1700,  132,      9.6,   0.7000,  31.0000,2,  30.9050,2,    419.1,2,     6.30,2,     0.00,2,     0.74,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1917.8,2,   1710.9,3,   8.0900,2,    15.00
  90JS20080815,ISSS08,    78,  1,      1,2,20080908,   0, 73.2000,-174.1700,  132,      4.1,   1.3000,  28.5000,2,-999.0000,9,   -999.0,9,     3.50,2,     0.00,2,     0.39,2,     1.06,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1834.5,2,   1984.8,2,   7.9800,2,    15.00
  90JS20080815,ISSS08,    79,  1,      7,2,20080908,   0, 73.7040,-174.3300,  188,    177.6,   0.1000,  34.6000,2,-999.0000,9,    131.7,2,    59.90,2,    15.00,2,     1.95,2,     -999,9,    6.540,2,    2.640,2,    0.230,2,    2.540,2,   2286.5,2,   2281.7,2,   7.4400,2,    15.00
  90JS20080815,ISSS08,    79,  1,      6,2,20080908,   0, 73.7040,-174.3300,  188,    140.9,  -0.3000,  34.3000,2,  34.3150,2,   -999.0,9,    44.00,2,    15.50,2,     1.82,2,     -999,9,    6.510,2,    2.650,2,    0.270,2,    3.280,2,   2247.0,2,   2281.0,2,   7.5600,2,    15.00
  90JS20080815,ISSS08,    79,  1,      5,2,20080908,   0, 73.7040,-174.3300,  188,    100.4,  -1.6000,  32.9000,2,-999.0000,9,    297.1,2,    33.80,2,    14.10,2,     1.92,2,     1.37,2,    7.770,2,    3.280,2,    0.410,2,    5.460,2,   2193.9,2,   2257.6,2,   7.6400,2,    15.00
  90JS20080815,ISSS08,    79,  1,      4,2,20080908,   0, 73.7040,-174.3300,  188,     75.0,  -1.6000,  32.6000,2,  32.6210,2,    318.3,2,    35.80,2,    13.70,2,     1.93,2,     -999,9,    8.160,2,    3.660,2,    0.480,2,    7.010,2,   2170.9,2,   2237.3,2,   7.6700,2,    15.00
  90JS20080815,ISSS08,    79,  1,      3,2,20080908,   0, 73.7040,-174.3300,  188,     25.1,  -0.7000,  29.9000,2,-999.0000,9,    420.0,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    9.270,2,    4.100,2,    0.610,2,    7.500,2,   1968.3,2,   2109.7,2,   7.9100,2,    15.00
  90JS20080815,ISSS08,    79,  1,      2,2,20080908,   0, 73.7040,-174.3300,  188,     10.5,  -0.7000,  26.7000,2,  26.5110,2,    385.9,2,     2.50,2,     0.10,2,     0.60,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1796.0,2,   1885.1,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,    79,  1,      1,2,20080908,   0, 73.7040,-174.3300,  188,      4.2,   0.1000,  25.9000,2,-999.0000,9,    379.6,2,     2.70,2,     0.10,2,     0.63,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1762.6,2,   1843.1,2,   7.8200,2,    15.00
  90JS20080815,ISSS08,    80,  1,     11,2,20080908,   0, 73.9880,-174.5210,  209,    198.9,   0.2000,  34.6000,2,-999.0000,9,    130.2,2,    60.20,2,    15.00,2,     1.98,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2290.3,2,   2280.6,2,   7.4300,2,    15.00
  90JS20080815,ISSS08,    80,  1,     10,2,20080908,   0, 73.9880,-174.5210,  209,    196.4,   0.2000,  34.6000,2,-999.0000,9,    130.1,2,    60.30,2,    15.50,2,     1.98,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2286.8,2,   2279.6,2,   7.4400,2,    15.00
  90JS20080815,ISSS08,    80,  1,      9,2,20080908,   0, 73.9880,-174.5210,  209,    175.3,   0.1000,  34.6000,2,-999.0000,9,    141.4,2,    57.40,2,    15.40,2,     1.81,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2278.9,2,   2280.3,2,   7.4600,2,    15.00
  90JS20080815,ISSS08,    80,  1,      8,2,20080908,   0, 73.9880,-174.5210,  209,    150.3,  -0.7000,  34.1000,2,-999.0000,9,    218.2,2,    42.20,2,    15.70,2,     1.89,2,     0.25,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2246.1,2,   2278.1,2,   7.5700,2,    15.00
  90JS20080815,ISSS08,    80,  1,      7,2,20080908,   0, 73.9880,-174.5210,  209,    125.1,  -1.6000,  33.4000,2,-999.0000,9,    277.4,2,    53.60,2,    18.20,2,     2.61,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2247.8,2,   2273.1,2,   7.5600,2,    15.00
  90JS20080815,ISSS08,    80,  1,      6,2,20080908,   0, 73.9880,-174.5210,  209,    100.2,  -1.6000,  32.8000,2,-999.0000,9,    296.8,2,    47.90,2,    18.80,2,     2.28,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2194.5,2,   2233.6,2,   7.6000,2,    15.00
  90JS20080815,ISSS08,    80,  1,      5,2,20080908,   0, 73.9880,-174.5210,  209,     75.0,  -1.6000,  32.5000,2,  32.5080,2,    314.5,2,    34.60,2,    13.70,2,     1.86,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2165.2,2,   2231.3,2,   7.6600,2,    15.00
  90JS20080815,ISSS08,    80,  1,      4,2,20080908,   0, 73.9880,-174.5210,  209,     50.0,  -1.6000,  32.1000,2,  32.1460,2,    331.6,2,    30.60,2,    10.90,2,     1.76,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2150.1,2,   2218.1,2,   7.7000,2,    15.00
  90JS20080815,ISSS08,    80,  1,      3,2,20080908,   0, 73.9880,-174.5210,  209,     24.8,  -0.8000,  29.8000,2,  29.6220,2,    425.7,2,     4.50,2,     0.20,2,     0.67,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1924.9,2,   2078.1,2,   7.9600,2,    15.00
  90JS20080815,ISSS08,    80,  1,      2,2,20080908,   0, 73.9880,-174.5210,  209,     10.1,  -0.3000,  26.6000,2,  26.5870,2,    386.5,2,     3.20,2,     0.00,2,     0.64,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1808.7,2,   1900.8,2,   7.8600,2,    15.00
  90JS20080815,ISSS08,    80,  1,      1,2,20080908,   0, 73.9880,-174.5210,  209,      3.9,  -0.5000,  26.2000,2,-999.0000,9,    382.6,2,     2.70,2,     0.10,2,     0.63,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1768.4,2,   1856.1,2,   7.8300,2,    15.00
  90JS20080815,ISSS08,    81,  1,      8,2,20080908,   0, 75.8000, 179.9060, 1122,   1111.6,  -0.3000,  34.9000,2,-999.0000,9,    298.2,2,    10.70,2,    13.10,2,     0.94,2,     -999,9,    5.810,2,    2.380,2,    0.270,2,    4.570,2,   2176.8,2,   2296.4,2,   7.8000,2,    15.00
  90JS20080815,ISSS08,    81,  1,      7,2,20080908,   0, 75.8000, 179.9060, 1122,    800.4,   0.1000,  34.9000,2,-999.0000,9,    306.6,2,     6.40,2,    12.20,2,     0.71,2,     -999,9,    6.480,2,    2.650,2,    0.300,2,    5.320,2,   2174.0,2,   2294.2,2,   7.8400,2,    15.00
  90JS20080815,ISSS08,    81,  1,      6,2,20080908,   0, 75.8000, 179.9060, 1122,    600.9,   0.6000,  34.9000,2,-999.0000,9,    304.2,2,     6.40,2,    12.70,2,     0.82,2,     -999,9,    6.530,2,    2.650,2,    0.310,2,    5.240,2,   2170.7,2,   2291.7,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,    81,  1,      5,2,20080908,   0, 75.8000, 179.9060, 1122,    400.7,   0.9000,  34.8000,2,-999.0000,9,    297.9,2,     6.80,2,    12.90,2,     0.81,2,     -999,9,    6.660,2,    2.690,2,    0.310,2,    5.050,2,   2173.6,2,   2291.1,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,    81,  1,      4,2,20080908,   0, 75.8000, 179.9060, 1122,    120.2,  -1.6000,  33.0000,2,  33.0340,2,    295.3,2,    30.40,2,    13.90,2,     1.83,2,     -999,9,    7.300,2,    3.060,2,    0.360,2,    4.330,2,   2222.7,2,   2266.6,2,   7.6400,2,    15.00
  90JS20080815,ISSS08,    81,  1,      3,2,20080908,   0, 75.8000, 179.9060, 1122,     30.3,  -0.8000,  30.1000,2,-999.0000,9,    422.9,2,     2.90,2,     0.40,2,     1.54,2,     -999,9,    8.480,2,    3.740,2,    0.540,2,    7.740,2,   1944.0,2,   2116.0,2,   8.0000,2,    15.00
  90JS20080815,ISSS08,    81,  1,      2,2,20080908,   0, 75.8000, 179.9060, 1122,     20.3,  -0.3000,  29.1000,2,  29.0500,2,    383.1,2,     1.90,2,     0.10,2,     0.55,2,     -999,9,    8.420,2,    3.730,2,    0.540,2,    8.770,2,   1901.4,2,   2041.9,2,   7.9400,2,    15.00
  90JS20080815,ISSS08,    81,  1,      1,2,20080908,   0, 75.8000, 179.9060, 1122,      3.8,  -0.4000,  28.5000,2,-999.0000,9,    380.5,2,     1.90,2,     0.00,2,     0.64,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1870.7,2,   2019.0,2,   7.8900,2,    15.00
  90JS20080815,ISSS08,    82,  1,     11,2,20080909,   0, 75.7020, 178.7960,  901,    891.0,  -0.1000,  34.9000,2,  34.8660,2,    294.4,2,    11.60,2,    12.60,2,     0.96,2,     -999,9,    6.470,2,    2.670,2,    0.290,2,    5.000,2,   2174.9,2,   2303.4,2,   7.8200,2,    15.00
  90JS20080815,ISSS08,    82,  1,     10,2,20080909,   0, 75.7020, 178.7960,  901,    800.0,   0.1000,  34.9000,2,  34.8580,2,    303.5,2,     7.70,2,    12.00,2,     0.91,2,     -999,9,    6.660,2,    2.750,2,    0.320,2,    5.390,2,   2172.7,2,   2293.9,2,   7.8400,2,    15.00
  90JS20080815,ISSS08,    82,  1,      9,2,20080909,   0, 75.7020, 178.7960,  901,    650.6,   0.4000,  34.9000,2,-999.0000,9,    304.4,2,     6.60,2,    11.90,2,     0.82,2,     -999,9,    6.590,2,    2.690,2,    0.310,2,    5.370,2,   2170.0,2,   2297.8,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,    82,  1,      8,2,20080909,   0, 75.7020, 178.7960,  901,    500.8,   0.8000,  34.8000,2,-999.0000,9,    298.9,2,     7.40,2,    12.20,2,     0.77,2,     -999,9,    6.500,2,    2.970,2,    0.310,2,    5.290,2,   2166.2,2,   2294.9,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,    82,  1,      7,2,20080909,   0, 75.7020, 178.7960,  901,    400.5,   0.9000,  34.8000,2,-999.0000,9,    297.2,2,     7.00,2,    12.40,2,     0.68,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2171.6,2,   2294.9,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,    82,  1,      6,2,20080909,   0, 75.7020, 178.7960,  901,    300.8,   0.8000,  34.8000,2,-999.0000,9,    292.6,2,     7.40,2,    12.50,2,     0.86,2,     -999,9,    6.920,2,    2.790,2,    0.310,2,    5.010,2,   2168.9,2,   2290.2,2,   7.8400,2,    15.00
  90JS20080815,ISSS08,    82,  1,      5,2,20080909,   0, 75.7020, 178.7960,  901,    200.3,  -0.2000,  34.5000,2,  34.5120,2,    230.9,2,    26.30,2,    15.00,2,     1.31,2,     -999,9,    7.130,2,    2.800,2,    0.290,2,    3.700,2,   2206.7,2,   2281.0,2,   7.6700,2,    15.00
  90JS20080815,ISSS08,    82,  1,      4,2,20080909,   0, 75.7020, 178.7960,  901,    100.4,  -1.6000,  32.8000,2,-999.0000,9,    300.7,2,    28.90,2,    13.70,2,     1.86,2,     -999,9,    7.650,2,    3.210,2,    0.380,2,    4.880,2,   2202.3,2,   2256.9,2,   7.6600,2,    15.00
  90JS20080815,ISSS08,    82,  1,      3,2,20080909,   0, 75.7020, 178.7960,  901,     50.7,  -1.6000,  32.2000,2,  32.1690,2,    334.1,2,    22.30,2,    10.20,2,     1.54,2,     -999,9,    8.180,2,    3.730,2,    0.490,2,    7.000,2,   2149.3,2,   2222.7,2,   7.7400,2,    15.00
  90JS20080815,ISSS08,    82,  1,      2,2,20080909,   0, 75.7020, 178.7960,  901,     25.0,  -1.0000,  29.9000,2,  29.8990,2,    417.5,2,     1.90,2,     0.00,2,     0.76,2,     -999,9,    9.710,2,    3.800,2,    0.550,2,    8.280,2,   1915.7,2,   2090.2,2,   8.0400,2,    15.00
  90JS20080815,ISSS08,    82,  1,      1,2,20080909,   0, 75.7020, 178.7960,  901,      4.1,  -0.3000,  28.5000,2,  28.5330,2,    381.0,2,     1.60,2,     0.00,2,     0.61,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1904.4,2,   2011.7,2,   7.9000,2,    15.00
  90JS20080815,ISSS08,    83,  1,     11,2,20080909,   0, 75.6000, 177.7010,  900,    539.3,   0.6000,  34.9000,2,-999.0000,9,    283.7,2,    13.70,2,    13.00,2,     0.62,2,     -999,9,    6.660,2,    2.800,2,    0.300,2,    4.940,2,   2179.6,2,   2296.2,2,   7.8100,2,    15.00
  90JS20080815,ISSS08,    83,  1,     10,2,20080909,   0, 75.6000, 177.7010,  900,    499.4,   0.8000,  34.8000,2,  34.8500,2,    294.7,2,     8.70,2,    12.60,2,     0.79,2,     -999,9,    6.660,2,    2.740,2,    0.320,2,    5.200,2,   2162.8,2,   2297.5,2,   7.8400,2,    15.00
  90JS20080815,ISSS08,    83,  1,      9,2,20080909,   0, 75.6000, 177.7010,  900,    401.1,   0.9000,  34.8000,2,-999.0000,9,    294.2,2,     7.70,2,    12.70,2,     0.78,2,     -999,9,    6.680,2,    2.700,2,    0.320,2,    5.070,2,   2159.6,2,   2285.2,2,   7.8500,2,    15.00
  90JS20080815,ISSS08,    83,  1,      8,2,20080909,   0, 75.6000, 177.7010,  900,    301.5,   0.8000,  34.8000,2,-999.0000,9,    291.3,2,     7.60,2,    12.50,2,     0.78,2,     -999,9,    6.800,2,    2.800,2,    0.330,2,    4.910,2,   2158.1,2,   2285.9,2,   7.8400,2,    15.00
  90JS20080815,ISSS08,    83,  1,      7,2,20080909,   0, 75.6000, 177.7010,  900,    202.4,  -0.1000,  34.6000,2,-999.0000,9,    250.0,2,    19.70,2,    12.60,2,     1.02,2,     -999,9,    7.180,2,    2.870,2,    0.360,2,    3.920,2,   2195.3,2,   2281.3,2,   7.7200,2,    15.00
  90JS20080815,ISSS08,    83,  1,      6,2,20080909,   0, 75.6000, 177.7010,  900,    152.5,  -0.9000,  33.9000,2,-999.0000,9,    264.0,2,    29.20,2,    15.10,2,     1.45,2,     -999,9,    6.740,2,    2.740,2,    0.300,2,    3.830,2,   2206.2,2,   2271.7,2,   7.6600,2,    15.00
  90JS20080815,ISSS08,    83,  1,      5,2,20080909,   0, 75.6000, 177.7010,  900,    101.9,  -1.5000,  32.9000,2,  32.8390,2,    297.2,2,    29.90,2,    13.80,2,     1.65,2,     -999,9,    7.470,2,    3.160,2,    0.380,2,    4.890,2,   2188.6,2,   2254.7,2,   7.6500,2,    15.00
  90JS20080815,ISSS08,    83,  1,      4,2,20080909,   0, 75.6000, 177.7010,  900,     60.7,  -1.7000,  32.4000,2,  32.4450,2,    322.3,2,    20.90,2,    10.20,2,     1.47,2,     -999,9,    7.800,2,    3.560,2,    0.430,2,    6.000,2,   2141.8,2,   2243.6,2,   7.7400,2,    15.00
  90JS20080815,ISSS08,    83,  1,      3,2,20080909,   0, 75.6000, 177.7010,  900,     25.6,  -1.1000,  31.2000,2,  31.1220,2,    420.7,2,     4.90,2,     0.20,2,     0.84,2,     -999,9,    8.490,2,    3.690,2,    0.540,2,    6.940,2,   2011.6,2,   2175.3,2,   7.9500,2,    15.00
  90JS20080815,ISSS08,    83,  1,      2,2,20080909,   0, 75.6000, 177.7010,  900,     10.0,   0.0000,  29.5000,2,  29.5140,2,    376.9,2,     3.00,2,     0.20,2,     0.67,2,     -999,9,    8.150,2,    3.750,2,    0.530,2,    8.790,2,   1900.9,2,   2064.6,2,   7.9700,2,    15.00
  90JS20080815,ISSS08,    83,  1,      1,2,20080909,   0, 75.6000, 177.7010,  900,      3.8,   0.0000,  29.5000,2,  29.4960,2,    376.8,2,     3.00,2,     0.10,2,     0.77,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1899.9,2,   2062.1,2,   7.9600,2,    15.00
  90JS20080815,ISSS08,    84,  1,      9,2,20080909,   0, 75.5010, 175.5010,  403,    332.0,   0.8000,  34.8000,2,-999.0000,9,    278.2,2,    14.40,2,    13.20,2,     0.72,2,     -999,9,    6.590,2,    2.780,2,    0.320,2,    4.880,2,   2196.4,2,   2289.2,2,   7.8100,2,    15.00
  90JS20080815,ISSS08,    84,  1,      8,2,20080909,   0, 75.5010, 175.5010,  403,    300.3,   0.7000,  34.8000,2,-999.0000,9,    282.1,2,    10.90,2,    12.80,2,     0.80,2,     -999,9,    6.810,2,    2.860,2,    0.330,2,    4.780,2,   2175.1,2,   2289.5,2,   7.8200,2,    15.00
  90JS20080815,ISSS08,    84,  1,      7,2,20080909,   0, 75.5010, 175.5010,  403,    200.4,  -0.2000,  34.6000,2,-999.0000,9,    268.7,2,    14.10,2,    12.30,2,     0.79,2,     -999,9,    7.340,2,    3.070,2,    0.350,2,    4.250,2,   2182.1,2,   2281.6,2,   7.7600,2,    15.00
  90JS20080815,ISSS08,    84,  1,      6,2,20080909,   0, 75.5010, 175.5010,  403,    150.6,  -0.4000,  34.3000,2,-999.0000,9,    201.0,2,    36.80,2,    15.50,2,     1.52,2,     -999,9,    6.540,2,    2.640,2,    0.270,2,    3.010,2,   2240.9,2,   2279.7,2,   7.5900,2,    15.00
  90JS20080815,ISSS08,    84,  1,      5,2,20080909,   0, 75.5010, 175.5010,  403,     99.9,  -1.3000,  32.9000,2,-999.0000,9,    282.0,2,    33.50,2,    14.90,2,     1.82,2,     -999,9,    8.420,2,    3.220,2,    0.400,2,    5.410,2,   2198.4,2,   2244.6,2,   7.6300,2,    15.00
  90JS20080815,ISSS08,    84,  1,      4,2,20080909,   0, 75.5010, 175.5010,  403,     50.3,  -1.7000,  32.4000,2,-999.0000,9,    332.2,2,    29.30,2,    13.30,2,     1.76,2,     -999,9,    8.010,2,    3.530,2,    0.490,2,    7.390,2,   2156.2,2,   2227.2,2,   7.7000,2,    15.00
  90JS20080815,ISSS08,    84,  1,      3,2,20080909,   0, 75.5010, 175.5010,  403,     30.2,  -1.5000,  32.1000,2,-999.0000,9,    442.0,2,     3.50,2,     0.70,2,     0.88,2,     -999,9,    8.150,2,    3.610,2,    0.500,2,    7.370,2,   2063.2,2,   2226.6,2,   7.9600,2,    15.00
  90JS20080815,ISSS08,    84,  1,      2,2,20080909,   0, 75.5010, 175.5010,  403,     10.1,   0.1000,  30.3000,2,  30.3220,2,    375.4,2,     8.50,2,     0.30,2,     0.63,2,     -999,9,    8.040,2,    3.730,2,    0.520,2,    8.680,2,   1933.3,2,   2108.0,2,   8.0100,2,    15.00
  90JS20080815,ISSS08,    84,  1,      1,2,20080909,   0, 75.5010, 175.5010,  403,      4.0,   0.1000,  30.3000,2,-999.0000,9,    375.2,2,     8.60,2,     0.20,2,     0.70,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1934.7,2,   2108.4,2,   8.0100,2,    15.00
  90JS20080815,ISSS08,    85,  1,      8,2,20080909,   0, 75.4010, 175.5050,  268,    236.4,   0.3000,  34.7000,2,  34.7050,2,    237.3,2,    22.50,2,    13.50,2,     0.94,2,     -999,9,    7.040,2,    2.960,2,    0.320,2,    4.290,2,   2207.9,2,   2283.0,2,   7.7000,2,    15.00
  90JS20080815,ISSS08,    85,  1,      7,2,20080909,   0, 75.4010, 175.5050,  268,    200.9,   0.2000,  34.7000,2,-999.0000,9,    237.2,2,    24.00,2,    13.50,2,     1.01,2,     -999,9,    7.080,2,    2.980,2,    0.310,2,    4.180,2,   2212.2,2,   2283.0,2,   7.6900,2,    15.00
  90JS20080815,ISSS08,    85,  1,      6,2,20080909,   0, 75.4010, 175.5050,  268,    149.9,  -0.3000,  34.3000,2,-999.0000,9,    109.7,2,    67.10,2,    16.10,2,     2.15,2,     -999,9,    6.060,2,    2.570,2,    0.230,2,    2.490,2,   2322.9,2,   2270.4,2,   7.3500,2,    15.00
  90JS20080815,ISSS08,    85,  1,      5,2,20080909,   0, 75.4010, 175.5050,  268,    100.1,  -1.3000,  32.8000,2,  32.8270,2,    294.5,2,    30.70,2,    14.60,2,     1.80,2,     -999,9,    7.610,2,    3.590,2,    0.420,2,    5.950,2,   2203.8,2,   2244.6,2,   7.6400,2,    15.00
  90JS20080815,ISSS08,    85,  1,      4,2,20080909,   0, 75.4010, 175.5050,  268,     50.2,  -1.7000,  32.5000,2,-999.0000,9,    331.0,2,    30.70,2,    14.90,2,     1.76,2,     -999,9,    8.220,2,    3.610,2,    0.500,2,    7.900,2,   2162.3,2,   2228.0,2,   7.7000,2,    15.00
  90JS20080815,ISSS08,    85,  1,      3,2,20080909,   0, 75.4010, 175.5050,  268,     25.2,  -1.5000,  32.2000,2,  32.2080,2,    378.7,2,    14.70,2,     8.50,2,     1.48,2,     -999,9,    8.330,2,    3.730,2,    0.510,2,    7.690,2,   2126.9,2,   2222.7,2,   7.8000,2,    15.00
  90JS20080815,ISSS08,    85,  1,      2,2,20080909,   0, 75.4010, 175.5050,  268,      9.9,   0.0000,  30.4000,2,  30.3990,2,    378.0,2,     7.90,2,     0.30,2,     0.72,2,     -999,9,    8.390,2,    3.900,2,    0.530,2,    9.050,2,   1947.9,2,   2104.3,2,   8.0000,2,    15.00
  90JS20080815,ISSS08,    85,  1,      1,2,20080909,   0, 75.4010, 175.5050,  268,      4.1,   0.0000,  30.4000,2,-999.0000,9,    378.0,2,     7.70,2,     0.20,2,     0.67,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1949.7,2,   2107.0,2,   8.0100,2,    15.00
  90JS20080815,ISSS08,    86,  1,      7,2,20080909,   0, 75.3010, 174.3960,  228,    200.2,  -0.2000,  34.6000,2,  34.5860,2,    204.5,2,    30.70,2,    14.40,2,     1.12,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2249.3,2,   2287.3,2,   7.6100,2,    15.00
  90JS20080815,ISSS08,    86,  1,      6,2,20080909,   0, 75.3010, 174.3960,  228,    150.1,  -0.4000,  34.4000,2,-999.0000,9,   -999.0,9,    44.60,2,    15.00,2,     1.56,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2269.8,2,   2274.8,2,   7.5200,2,    15.00
  90JS20080815,ISSS08,    86,  1,      5,2,20080909,   0, 75.3010, 174.3960,  228,    100.2,  -1.7000,  33.0000,2,-999.0000,9,    311.2,2,    38.60,2,    17.50,2,     1.98,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2212.8,2,   2249.4,2,   7.6200,2,    15.00
  90JS20080815,ISSS08,    86,  1,      4,2,20080909,   0, 75.3010, 174.3960,  228,     50.0,  -1.7000,  32.6000,2,-999.0000,9,    322.9,2,    39.90,2,    18.10,2,     2.26,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2185.5,2,   2228.3,2,   7.6500,2,    15.00
  90JS20080815,ISSS08,    86,  1,      3,2,20080909,   0, 75.3010, 174.3960,  228,     25.1,  -1.5000,  32.4000,2,  32.3360,2,    396.0,2,    14.80,2,     7.70,2,     1.37,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2116.4,2,   2228.3,2,   7.8400,2,    15.00
  90JS20080815,ISSS08,    86,  1,      2,2,20080909,   0, 75.3010, 174.3960,  228,     10.1,  -0.9000,  30.1000,2,  30.1220,2,    394.5,2,     8.40,2,     0.20,2,     0.88,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1902.5,2,   2080.0,2,   8.0400,2,    15.00
  90JS20080815,ISSS08,    86,  1,      1,2,20080909,   0, 75.3010, 174.3960,  228,      4.1,  -1.0000,  29.8000,2,  29.8480,2,    392.1,2,    10.40,2,     0.30,2,     0.97,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1882.5,2,   2054.3,2,   8.0500,2,    15.00
  90JS20080815,ISSS08,    87,  1,      7,2,20080909,   0, 75.2010, 173.2990,  200,    176.7,  -0.2000,  34.6000,2,-999.0000,9,    174.5,2,    39.20,2,    15.60,2,     1.05,2,     -999,9,    7.370,2,    3.110,2,    0.300,2,    3.370,2,   2269.8,2,   2284.3,2,   7.5300,2,    15.00
  90JS20080815,ISSS08,    87,  1,      6,2,20080909,   0, 75.2010, 173.2990,  200,    150.5,  -0.3000,  34.5000,2,-999.0000,9,    178.6,2,    40.30,2,    15.60,2,     1.31,2,     -999,9,    7.310,2,    3.160,2,    0.300,2,    3.240,2,   2259.1,2,   2271.1,2,   7.5400,2,    15.00
  90JS20080815,ISSS08,    87,  1,      5,2,20080909,   0, 75.2010, 173.2990,  200,    100.2,  -1.5000,  33.0000,2,-999.0000,9,    287.5,2,    42.20,2,    18.10,2,     2.13,2,     -999,9,    8.040,2,    3.670,2,    0.480,2,    7.200,2,   2224.1,2,   2247.8,2,   7.5700,2,    15.00
  90JS20080815,ISSS08,    87,  1,      4,2,20080909,   0, 75.2010, 173.2990,  200,     85.4,  -1.3000,  32.8000,2,  32.8160,2,    300.6,2,    32.60,2,    16.60,2,     2.09,2,     -999,9,    7.930,2,    3.530,2,    0.480,2,    7.310,2,   2186.1,2,   2235.9,2,   7.6500,2,    15.00
  90JS20080815,ISSS08,    87,  1,      3,2,20080909,   0, 75.2010, 173.2990,  200,     25.4,  -1.6000,  32.3000,2,  32.2470,2,    345.1,2,    16.10,2,    12.30,2,     1.81,2,     -999,9,    8.440,2,    3.730,2,    0.520,2,    8.030,2,   2151.3,2,   2223.9,2,   7.7300,2,    15.00
